activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
2022_12_gas_095,gas_095,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,63.28,gal
2022_12_gas_094,gas_094,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8.76,gal
2022_12_gas_093,gas_093,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,367.88,gal
2022_12_gas_092,gas_092,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,45.6,gal
2022_12_gas_091,gas_091,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,45.14,gal
2022_12_gas_090,gas_090,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4931.05,gal
2022_12_gas_089,gas_089,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,48.3,gal
2022_12_gas_088,gas_088,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1484.51,gal
2022_12_gas_087,gas_087,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,3220.01,gal
2022_12_gas_086,gas_086,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,75.72,gal
2022_12_gas_085,gas_085,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,15.84,gal
2022_12_gas_084,gas_084,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.71,gal
2022_12_gas_083,gas_083,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,24.75,gal
2022_12_gas_082,gas_082,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,76.96,gal
2022_12_gas_081,gas_081,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,21.27,gal
2022_12_gas_080,gas_080,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,72.57,gal
2022_12_gas_079,gas_079,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8252.27,gal
2022_12_gas_078,gas_078,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,28.45,gal
2022_12_gas_077,gas_077,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12.34,gal
2022_12_gas_076,gas_076,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,84.42,gal
2022_12_gas_075,gas_075,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2194.35,gal
2022_12_gas_074,gas_074,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,828.77,gal
2022_12_gas_073,gas_073,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6.78,gal
2022_12_gas_072,gas_072,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,38.37,gal
2022_12_gas_071,gas_071,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,23.5,gal
2022_12_gas_070,gas_070,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5257.72,gal
2022_12_gas_069,gas_069,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,24.6,gal
2022_12_gas_068,gas_068,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8194.81,gal
2022_12_gas_067,gas_067,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,21.17,gal
2022_12_gas_066,gas_066,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,116.51,gal
2022_12_gas_065,gas_065,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,361.14,gal
2022_12_gas_064,gas_064,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8.26,gal
2022_12_gas_063,gas_063,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,21.27,gal
2022_12_gas_062,gas_062,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,13.0,gal
2022_12_gas_061,gas_061,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,69.69,gal
2022_12_gas_060,gas_060,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8.9,gal
2022_12_gas_059,gas_059,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.14,gal
2022_12_gas_058,gas_058,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.28,gal
2022_12_gas_057,gas_057,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.09,gal
2022_12_gas_056,gas_056,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,61.73,gal
2022_12_gas_055,gas_055,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,73.11,gal
2022_12_gas_054,gas_054,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5.12,gal
2022_12_gas_053,gas_053,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,11.35,gal
2022_12_gas_052,gas_052,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,124.55,gal
2022_12_gas_051,gas_051,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,95.06,gal
2022_12_gas_050,gas_050,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2298.79,gal
2022_12_gas_049,gas_049,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,34.02,gal
2022_12_gas_048,gas_048,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,9933.81,gal
2022_12_gas_047,gas_047,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,22.33,gal
2022_12_gas_046,gas_046,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.21,gal
2022_12_gas_045,gas_045,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,547.19,gal
2022_12_gas_044,gas_044,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,38.78,gal
2022_12_gas_043,gas_043,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4755.36,gal
2022_12_gas_042,gas_042,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,305.45,gal
2022_12_gas_041,gas_041,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,890.54,gal
2022_12_gas_040,gas_040,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,63.73,gal
2022_12_gas_039,gas_039,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,160.66,gal
2022_12_gas_038,gas_038,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,44.08,gal
2022_12_gas_037,gas_037,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,33.35,gal
2022_12_gas_036,gas_036,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,13.49,gal
2022_12_gas_035,gas_035,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,40.62,gal
2022_12_gas_034,gas_034,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5.23,gal
2022_12_gas_033,gas_033,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,242.7,gal
2022_12_gas_032,gas_032,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,14.08,gal
2022_12_gas_031,gas_031,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.68,gal
2022_12_gas_029,gas_029,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,36.96,gal
2022_12_gas_028,gas_028,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,101.0,gal
2022_12_gas_027,gas_027,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.36,gal
2022_12_gas_026,gas_026,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,14.12,gal
2022_12_gas_025,gas_025,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,194.26,gal
2022_12_gas_024,gas_024,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1118.06,gal
2022_12_gas_023,gas_023,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,87.51,gal
2022_12_gas_022,gas_022,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,23.6,gal
2022_12_gas_021,gas_021,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,20.36,gal
2022_12_gas_020,gas_020,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6.61,gal
2022_12_gas_019,gas_019,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,14.89,gal
2022_12_gas_018,gas_018,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,28.38,gal
2022_12_gas_017,gas_017,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,45.56,gal
2022_12_gas_016,gas_016,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,11.78,gal
2022_12_gas_015,gas_015,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,15.65,gal
2022_12_gas_014,gas_014,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,66.83,gal
2022_12_gas_013,gas_013,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,3093.11,gal
2022_12_gas_012,gas_012,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,165.48,gal
2022_12_gas_011,gas_011,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,13.79,gal
2022_12_gas_010,gas_010,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,507.11,gal
2022_12_gas_009,gas_009,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,9.08,gal
2022_12_gas_008,gas_008,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7.47,gal
2022_12_gas_007,gas_007,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,185.12,gal
2022_12_gas_006,gas_006,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,1.2,gal
2022_12_gas_005,gas_005,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,44.83,gal
2022_12_gas_004,gas_004,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,345.83,gal
2022_12_gas_003,gas_003,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,14.4,gal
2022_12_gas_002,gas_002,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.93,gal
2022_12_gas_001,gas_001,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,23.75,gal
2022_12_dsl_265,dsl_265,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,31.47,gal
2022_12_dsl_264,dsl_264,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,2795.49,gal
2022_12_dsl_263,dsl_263,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,919.3,gal
2022_12_dsl_262,dsl_262,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,624.43,gal
2022_12_dsl_261,dsl_261,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,632.26,gal
2022_12_dsl_260,dsl_260,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,20.26,gal
2022_12_dsl_259,dsl_259,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.02,gal
2022_12_dsl_258,dsl_258,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.88,gal
2022_12_dsl_257,dsl_257,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,1.11,gal
2022_12_dsl_256,dsl_256,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,15.65,gal
2022_12_dsl_255,dsl_255,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,19.14,gal
2022_12_dsl_254,dsl_254,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.62,gal
2022_12_dsl_253,dsl_253,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,1.17,gal
2022_12_dsl_252,dsl_252,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.38,gal
2022_12_dsl_250,dsl_250,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.27,gal
2022_12_dsl_249,dsl_249,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,1000.31,gal
2022_12_dsl_248,dsl_248,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.1,gal
2022_12_dsl_247,dsl_247,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,2.54,gal
2022_12_dsl_246,dsl_246,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,753.89,gal
2022_12_dsl_245,dsl_245,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.03,gal
2022_12_dsl_244,dsl_244,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,45.11,gal
2022_12_dsl_243,dsl_243,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,8.25,gal
2022_12_dsl_242,dsl_242,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.37,gal
2022_12_dsl_241,dsl_241,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.38,gal
2022_12_dsl_240,dsl_240,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.21,gal
2022_12_dsl_239,dsl_239,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,1425.35,gal
2022_12_dsl_238,dsl_238,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,861.94,gal
2022_12_dsl_237,dsl_237,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,1674.01,gal
2022_12_dsl_236,dsl_236,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,1551.25,gal
2022_12_dsl_235,dsl_235,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,1.33,gal
2022_12_dsl_234,dsl_234,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,1144.88,gal
2022_12_dsl_233,dsl_233,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,829.77,gal
2022_12_dsl_232,dsl_232,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,92.44,gal
2022_12_dsl_231,dsl_231,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,867.15,gal
2022_12_dsl_230,dsl_230,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,3087.19,gal
2022_12_dsl_229,dsl_229,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,858.81,gal
2022_12_dsl_228,dsl_228,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,3.28,gal
2022_12_dsl_227,dsl_227,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.03,gal
2022_12_dsl_226,dsl_226,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,73.16,gal
2022_12_dsl_225,dsl_225,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,0.72,gal
2022_12_dsl_224,dsl_224,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,60.91,gal
2022_12_dsl_223,dsl_223,"[40.73061,-73.935242]",2022-12,1,mobile-combustion,Diesel Fuel - Diesel Passenger Cars,carbon_accounting_demo,21.62,gal
